"Xt" "Yt" "time"
11.0134796422155 3.34414615739755 13.75
9.77312382825169 3.56865417589135 14
9.70734306999011 3.46545267813736 14.25
9.400181564721 3.27900970656463 14.5
10.3595671043851 3.30902746431317 14.75
11.3683535855216 3.47462811329406 15
11.5475255740063 3.50457764822592 15.25
11.2869907114119 3.94616020532471 15.5
10.9834105404407 3.57623769424579 15.75
11.4929317579576 3.91431660808168 16
13.627532735539 4.22103579104269 16.25
15.0498932663787 4.71493657316374 16.5
17.6826044075747 5.23124486450578 16.75
16.0536895455095 5.29930648852066 17
13.0600746758457 5.43901831721674 17.25
16.2959568907779 6.38788286735203 17.5
17.0250017283294 7.3836190254921 17.75
18.3040116011104 7.26230602036347 18
17.1409671748164 6.91648536644031 18.25
16.5446184111067 6.78106341039377 18.5
19.6865475751466 6.76818351314865 18.75
16.4605274808481 6.44418297880715 19
15.6616637824324 6.72484449896975 19.25
13.058633687189 6.42682108557708 19.5
13.5664075918367 6.14545309887116 19.75
17.4635782550398 6.06885012353396 20
14.2836572486647 5.73963347038348 20.25
18.4607575011864 5.68829049976338 20.5
17.1016918254589 5.19481968425948 20.75
14.1110035502147 4.88071698511936 21
11.4184218218023 4.88336969276551 21.25
11.1523596434451 4.40310347790387 21.5
11.8046360137102 3.86275830588383 21.75
16.3317182357538 3.67337508092725 22
18.0137198367875 3.55632371605989 22.25
14.8328625241477 3.42704037191615 22.5
15.3009397812909 3.09169839657649 22.75
14.9904705761038 3.44283693034324 23
14.0623550130829 3.41627753556655 23.25
10.3102998628127 3.92163188097773 23.5
8.54143635167257 3.87109533756296 23.75
10.1183960989673 4.3073671796655 24
8.40469188771456 4.74793755211481 24.25
11.9982596441678 5.26149082891903 24.5
9.05610578575736 5.55848947108372 24.75
11.2117752337591 5.59515280936813 25
11.0103907324347 6.00763467673461 25.25
11.1946348281795 6.2409525060591 25.5
13.5520679387252 6.84663220474527 25.75
11.2551768685471 6.70633822999025 26
12.739133647518 6.58721311498303 26.25
14.0994178391374 6.30917003721024 26.5
16.3751288139434 6.07032575632047 26.75
13.5656544348874 6.50823168625025 27
15.4354283866561 6.25831557238877 27.25
13.7037176987982 6.43204615688731 27.5
13.7675084927834 6.64392294088471 27.75
15.5243425574183 6.11394272283421 28
15.8645475764023 5.92153153373722 28.25
14.3580456990683 5.36751992965357 28.5
12.1096458227498 5.1210391276542 28.75
11.1673373997941 4.74023862127179 29
11.1651295394651 4.81567024943159 29.25
13.2110725490076 4.54926006528782 29.5
11.35647829043 4.14348618681015 29.75
10.128714525079 3.81486881080543 30
8.46513602298301 3.7481156462635 30.25
11.3534313817195 3.65295240079492 30.5
11.1749832189861 3.64697224851238 30.75
10.370148144604 3.34405343164042 31
11.8727043647723 3.42737217768836 31.25
12.0007775992704 3.62320192256175 31.5
15.7662847643345 3.93638580107162 31.75
14.1200743063983 4.24104163576506 32
13.7724758407798 4.52252697550397 32.25
15.9566026729299 4.9204754215579 32.5
15.5883341398015 5.74382680473811 32.75
18.5360339967178 5.69008124691455 33
16.023505317537 6.00018686329005 33.25
16.3427975072728 6.5018680595762 33.5
15.4392575624222 6.83791190057288 33.75
17.2145283382431 7.23862216124702 34
16.4069843774322 7.18646004584047 34.25
17.636388639304 7.51538325621931 34.5
22.940567964365 7.51324489781138 34.75
21.468796287897 7.35148029846248 35
24.5232742964428 6.87873464559298 35.25
19.7772839847193 6.64440741446016 35.5
22.1997385069115 6.19607357109522 35.75
23.2971313391711 6.01028570540852 36
20.0613820552076 5.32482069468037 36.25
16.9919583997723 4.98911560564752 36.5
12.2305318345929 4.84095157399981 36.75
11.235089864005 4.41405700538764 37
9.94672117901157 4.31796639379875 37.25
9.78710987012033 3.65575199649852 37.5
6.77101602990325 3.28138599693777 37.75
9.52268142588967 3.25583952139572 38
9.35142401122947 3.11047109050942 38.25
10.0242897950533 3.04973487237869 38.5
9.84944512921243 2.8785163484702 38.75
8.68274562240953 3.2122124856952 39
7.70750569392399 3.38761443780837 39.25
9.1555657623774 3.67168758700404 39.5
10.4512558337541 4.13579294951502 39.75
13.7873071653526 4.75865593752355 40
17.1762055406748 4.23867563895245 40.25
15.6217594652302 4.55286764333128 40.5
11.9337972783619 5.23300621614551 40.75
11.968734937691 5.37173480072661 41
10.903619775839 5.6625070584392 41.25
11.8096264633924 5.43582825367456 41.5
11.6206955651384 5.66465460047585 41.75
13.7196849197871 5.83140259623733 42
12.6010961732305 5.95225004179195 42.25
10.5666791752554 6.12708946974116 42.5
15.1645494481016 6.73825758922838 42.75
15.0564010693479 6.20788505892696 43
15.0570331598168 6.53050099112453 43.25
12.8030980383446 6.35502409560254 43.5
12.0221540056834 5.88461649336489 43.75
11.6224886090639 5.42880734040066 44
12.577236238386 5.48660449042274 44.25
13.0929744771906 5.54044604463995 44.5
11.8426815900734 5.34139668864047 44.75
12.0957877397277 4.72742084151733 45
11.6426055141358 4.55321758099319 45.25
10.8700807762888 4.40965957969773 45.5
11.9355443663686 3.8039382580614 45.75
12.325013636096 3.67342040471898 46
11.6118970676281 3.5389718134292 46.25
11.8902682491272 3.39867665427488 46.5
15.2008204470327 3.24687135973 46.75
13.5219693495699 3.00999802239109 47
9.49864627660205 2.9031869266781 47.25
7.77020022558201 3.24652463431529 47.5
9.65755683493877 3.86652005353785 47.75
10.211269365838 4.27842990101198 48
11.6043229218067 4.64644536205826 48.25
12.9628953077975 4.8029621679628 48.5
12.2900298976422 4.81184184037485 48.75
12.8966871683607 4.83051855283574 49
13.6322739717965 5.14344559607863 49.25
13.1707484023488 5.25786585212189 49.5
14.6199722481923 5.93534536926555 49.75
16.8240431414173 6.7676507602919 50
15.9026969074914 6.72039859614959 50.25
10.0298306895481 6.60864562532569 50.5
11.3733959409143 6.2837642963011 50.75
12.8860260782745 6.53199112447595 51
15.2425394114568 6.39379708104698 51.25
15.227017420667 6.05456338401273 51.5
12.9617308302766 5.69974553323275 51.75
10.2189150143786 5.38052588070433 52
9.82426511537652 5.43111032546331 52.25
10.054042157655 5.2452195096258 52.5
9.55208294557356 4.67219581472136 52.75
9.93042715878098 4.55312301604988 53
10.5547828206455 4.13818072164186 53.25
13.7905923835936 3.87997968846678 53.5
14.3721713776806 3.61712621838912 53.75
12.8916992306994 3.1041405520937 54
12.8799785395594 3.15625028891191 54.25
12.9292186202271 3.2303717442486 54.5
12.5097417675898 3.42205000635758 54.75
14.9519132508385 3.43614011898036 55
15.3879104123127 3.19875562297045 55.25
13.5100278214488 3.69900786672938 55.5
10.8233615785259 3.98205126775164 55.75
13.4033122533003 4.52989456443225 56
16.8388032813487 4.5577114122701 56.25
16.7522313308925 5.14147394820542 56.5
17.53617565897 5.41523044069612 56.75
14.9129759115108 5.36706459165902 57
12.7566124209273 5.96423625134145 57.25
13.0737810342062 6.73577025814906 57.5
11.0300217594249 6.84140878764201 57.75
11.319456774908 7.13789076755981 58
15.2412893985361 7.24611672043103 58.25
18.7556513396307 6.99296133328231 58.5
16.2721304352093 7.19522620015615 58.75
14.7414412684914 7.3233218286578 59
16.8541480670673 6.86416282697811 59.25
13.8449715608313 6.59003629563107 59.5
14.7215334181447 6.77296218456213 59.75
13.8608704271553 6.36884504259285 60
14.6732432034215 5.91905916219639 60.25
16.3643811325308 5.88162699774755 60.5
17.8722441154346 4.98881873786955 60.75
15.1115416139683 4.41791673827449 61
13.1685297548935 4.37106676935653 61.25
13.5118520088393 4.05701486531135 61.5
11.7812664670886 3.75273388559336 61.75
10.4834123691688 3.46719687976392 62
9.75503296391697 3.5157171011211 62.25
10.0503395702717 3.57004230128222 62.5
10.1764478351215 3.49720296452116 62.75
10.1979962652781 3.3066291586752 63
11.0735788669027 3.46630653925158 63.25
10.5899799773889 3.51568863330201 63.5
10.878033736519 4.13436935693347 63.75
11.7999347399864 4.46786826374641 64
12.4986828542443 4.56134580300085 64.25
11.3067574018071 4.99622449495144 64.5
12.3693878189809 5.13684039638513 64.75
15.2097412390992 5.7717629406199 65
18.8160826526453 5.83837672288702 65.25
20.8836922612219 6.46205273498338 65.5
16.9487283620808 6.72195281188414 65.75
15.433251288243 6.5815015609516 66
13.343461971488 6.67677638404062 66.25
13.0982692941971 6.66887481833917 66.5
12.9720107715111 6.54121391632119 66.75
13.5380878013538 6.37841690786535 67
12.7332060829178 5.73202235593531 67.25
15.1153856151807 5.90263404636294 67.5
15.1267007029929 5.73591890257769 67.75
18.3933934658952 5.95074961971777 68
18.0768320532057 5.68100780376926 68.25
16.6728082221666 5.38975484123906 68.5
18.7732864139173 4.75350650974856 68.75
21.4960175810587 4.30042088116917 69
21.5718053119416 4.02531255785318 69.25
19.2794417515228 4.34575494262803 69.5
16.8067025242211 4.10404952579697 69.75
15.7610970597132 3.9689815755742 70
12.1771256979857 3.45313121308624 70.25
14.2955764357546 3.76589843921288 70.5
13.971502885943 3.48182638224759 70.75
14.7788992353581 3.34476950861201 71
13.6256248077044 3.42047888247457 71.25
14.9170001562377 3.51371910233547 71.5
14.4179106181139 3.77546931238619 71.75
11.9527257170812 4.25190097664419 72
9.61385271333815 4.97528136599773 72.25
10.8871825493721 5.3441043298118 72.5
12.3079275838895 5.4168992791417 72.75
15.6082295568983 5.7737076299373 73
13.0177815002081 5.73685984213658 73.25
15.0397995177843 6.54075791688533 73.5
16.7933148403141 6.63953442746998 73.75
13.6841879697716 6.81255606753316 74
17.63364523598 6.37092523356261 74.25
14.5199365732316 6.94674070993371 74.5
10.4652312546427 6.6349174775812 74.75
10.4187542725717 6.36568857445401 75
12.4444769713104 6.01654886321576 75.25
12.9290477762195 5.72418287570001 75.5
15.4196549484872 5.68966869414229 75.75
18.1008724364509 5.77303398320586 76
19.906624423762 6.28212884180979 76.25
18.0672441775731 5.02689612266821 76.5
17.4624635524523 4.52014502841558 76.75
19.2293645921278 4.44471811267638 77
19.2212429795597 3.98338654847233 77.25
18.5036975084144 3.98815589453574 77.5
15.5115045150557 3.85421397898525 77.75
12.9512971851345 3.27164908659946 78
11.6629135024483 2.67890862569575 78.25
10.8541925683124 2.97566206054404 78.5
11.0137221136349 3.02005647318206 78.75
12.0977326370852 3.06632163733454 79
8.53851333997048 3.25859248427173 79.25
9.03322531673441 3.35405620993057 79.5
9.04147668308513 3.31322833447297 79.75
8.19780924356962 4.24950793363888 80
9.13289671133791 4.54796064912991 80.25
10.332463251576 4.54655951442929 80.5
10.4138367739469 5.04998604435126 80.75
10.7977135990558 5.7696480817015 81
14.4432633085406 6.39202569233044 81.25
14.719188396772 6.3813525742336 81.5
13.2335622062101 6.59676084624029 81.75
13.4507550633629 6.73716855597535 82
14.8487279160194 6.9510257195918 82.25
19.3050352051997 7.07130639887126 82.5
19.2035920995437 6.79449935105449 82.75
17.9645356634589 6.68062619434385 83
15.9367582195081 6.83428477363197 83.25
15.5701302517183 6.57216528737295 83.5
13.4118506096567 5.81950150806229 83.75
12.9740062201738 5.79958842467968 84
17.2481645071581 5.60321493293145 84.25
14.6541053803803 5.48658448642314 84.5
11.6985447047461 4.89923019118683 84.75
10.796784218418 4.78686044208633 85
10.1682482976403 4.70400885841412 85.25
10.0085257948252 4.2042756573609 85.5
10.8619709911206 3.65163640618246 85.75
10.9473388806142 3.75047864220694 86
12.9421217323724 3.49621981979034 86.25
11.4836756291547 3.33522751910152 86.5
10.7110446838809 3.25011469403065 86.75
12.4543069732963 3.25999169450728 87
12.2055078089597 3.40697016359014 87.25
11.8419325356414 3.48365256493641 87.5
12.4453119744748 3.8462724388781 87.75
11.3292406573646 4.16664311724103 88
8.99174705386045 4.19205990067704 88.25
8.36450040212161 4.26717463768802 88.5
6.35376441512006 4.95211946328316 88.75
8.99107240498381 5.6268007501709 89
7.57000449531997 5.55691696888406 89.25
8.27442787937195 5.83627028063237 89.5
11.9737026128133 5.93374348344435 89.75
12.1166603668131 6.30312624037436 90
12.5045972335169 6.50517599317272 90.25
12.6372299568736 6.92824218042414 90.5
13.4758669693893 7.08774379852376 90.75
12.1213878362262 6.73021812947548 91
12.8933767439488 6.51573470128846 91.25
16.3404817765802 6.73294136423196 91.5
21.4751791771638 6.13261700104698 91.75
18.7945924698725 5.82664826689908 92
17.4426203709179 5.87925533616235 92.25
18.4826316012641 5.11023638065279 92.5
14.4896012025087 4.91377245959315 92.75
15.8286763272803 5.07831332190251 93
14.6142966956071 4.55167572432733 93.25
13.3569281605736 4.02655080289672 93.5
14.6940558075323 3.98862727392687 93.75
13.6494647995922 3.42862553396 94
15.1716000442039 3.40164470368118 94.25
15.224040409742 3.49749003663791 94.5
16.3397932146407 3.34782353035734 94.75
15.2864436368386 3.57564289302858 95
15.6132407241696 3.64282067269481 95.25
13.8778556980665 3.78440001857394 95.5
14.6675432827961 3.72438054469473 95.75
14.2066704604798 4.52045437029905 96
13.7593153903956 4.75495831127792 96.25
13.83038967391 4.78424406710662 96.5
13.0283658214548 4.7848563244849 96.75
9.80557824657685 5.52612731964307 97
11.4058942969294 5.71139945850246 97.25
13.7509153556478 5.65920315018436 97.5
13.4808596620729 6.03264193276436 97.75
13.6751220397067 5.88243802072436 98
9.16783127159178 6.46165392972067 98.25
7.22232198604278 6.81518292777456 98.5
10.6498694221453 6.53093729259223 98.75
10.4130224449081 6.81083791459054 99
10.0097744969905 6.10616942050353 99.25
11.1722992954068 6.24577490945992 99.5
13.7932535442324 5.78122202791783 99.75
15.112304620037 5.79310059200109 100
