"Xt" "Yt" "time"
5.3749569791564 6.2333393384918 25.875
5.16548260006321 5.70613633323838 26
5.10787395868695 6.26305875166443 26.125
5.65590589437117 6.37091186381335 26.25
4.78781674255776 5.99299565788748 26.375
5.93299392613794 5.89676647044631 26.5
4.58634917129235 5.66358281293062 26.625
5.05283222958031 5.40613986968577 26.75
5.39146022068779 5.36447353200855 26.875
5.21398555872893 4.79359125049029 27
4.81046144081472 5.4581694549572 27.125
4.54050286066314 5.52034260986136 27.25
5.55369023140432 4.94347570189927 27.375
5.89963755170616 4.62580719132328 27.5
5.30398093661338 4.59842139702663 27.625
6.04486355197101 4.79811226007723 27.75
5.52130506373439 5.14764126481773 27.875
5.39128254936623 5.77310775915116 28
4.77841805373219 6.02856937987041 28.125
4.83787843224532 5.18374720641031 28.25
5.27200291347656 5.37442586675548 28.375
4.9833551491073 5.47922727119486 28.5
5.52116458639017 5.38344755513493 28.625
5.31086292928997 4.95707212600042 28.75
4.8470863426341 5.02013617101657 28.875
4.91245969548413 5.33895572703695 29
5.06176114277792 5.74111461888603 29.125
5.13994444525277 5.65127130066042 29.25
6.28107756384642 5.7622173385649 29.375
6.80284343611828 5.50048811339558 29.5
6.2236636511926 5.05579914836119 29.625
6.55945424807942 5.55502074126777 29.75
5.46515881786891 5.32272259948065 29.875
5.37572765119045 5.14291426845512 30
5.59215973440952 5.33947005908291 30.125
5.17710858991445 5.15476114239748 30.25
5.44203497825487 5.22048057653731 30.375
5.81277924385167 5.48130883588634 30.5
5.45529827019968 4.7880301879074 30.625
4.54077581013559 4.82053081350666 30.75
5.20904930493339 4.47914871415721 30.875
4.79209844485435 4.46573095619294 31
4.95076509378731 3.79831531615419 31.125
4.64516681773142 3.87373078614073 31.25
3.85669052123107 3.64064063615889 31.375
3.35298597513887 3.96506862927779 31.5
3.35938696514067 3.70011440926685 31.625
2.83643765241288 3.50833564862197 31.75
2.65170943009063 3.81946107790739 31.875
2.7681880633777 4.57293739386134 32
3.34926022522961 4.86699982013603 32.125
4.06677171002774 5.08725771628187 32.25
4.12715407571364 5.22622997711908 32.375
4.13775962583436 4.93250769811181 32.5
4.80809011360427 4.63820750008867 32.625
4.18611429740288 4.73995633199663 32.75
4.09646175920207 4.99554668609472 32.875
3.55482393221784 4.55544552319995 33
3.05673072893579 4.35749990930976 33.125
3.18529317582307 4.35620113612571 33.25
3.39679579437034 4.07959973011256 33.375
3.900622804246 3.3845559475515 33.5
4.23558106994194 3.93916218051745 33.625
5.00822979196158 3.95357167950305 33.75
4.92488706408181 4.55447507508818 33.875
4.58458839745947 5.20960171813588 34
5.71550398752694 5.51486279800766 34.125
6.02756583916274 5.08878723230184 34.25
5.70138973716015 5.00317308560168 34.375
5.62555069935158 5.71725758092225 34.5
5.13520589620816 6.04946087086648 34.625
5.88417317759449 6.47086515608352 34.75
5.36929418415251 6.36298108704843 34.875
5.039660252023 6.54450586044728 35
6.54428833735449 6.26405215350448 35.125
6.65018901738677 6.31410181201786 35.25
6.88010173689298 6.1192759189315 35.375
6.62386286605694 6.10442907976199 35.5
5.68562042128794 4.96237355737139 35.625
6.03993080031978 4.81502776158254 35.75
5.32523010864928 4.66820681512752 35.875
5.19399044727561 5.02742319215064 36
4.76980244502253 5.56011148324442 36.125
5.11167542885421 5.79014318487551 36.25
5.58064877532806 5.48090867475302 36.375
5.27815107330365 4.43903297152798 36.5
5.435667557427 4.46421822249973 36.625
5.82549119259873 4.44794562595149 36.75
5.40940163471102 3.939500854618 36.875
5.37059349121569 3.61453294371032 37
4.93730538515866 3.66532630124264 37.125
4.53586265981311 4.11734283836832 37.25
4.2788170948336 3.89198168386574 37.375
3.78898146553351 3.89830359568055 37.5
3.11590119466374 3.77305907269124 37.625
3.17728679209669 4.33331123747032 37.75
3.29004673533677 4.46904558636067 37.875
3.98952150090488 4.75259713617876 38
4.57375315318605 4.8891204715231 38.125
4.6844815225203 5.00050374724048 38.25
5.13586864531188 5.66597400823924 38.375
5.24386808709669 5.73471804783862 38.5
4.24495182475291 5.48145504887772 38.625
4.37535543414012 5.41832684245902 38.75
4.62327985801539 4.89529683685715 38.875
4.96002741904903 4.84212495600641 39
5.37831530869204 5.24275907290788 39.125
5.84425539700534 5.79227864920512 39.25
6.30334262210966 6.35456059456386 39.375
7.43361892210707 6.11079241928233 39.5
6.47842434756618 6.59146709941928 39.625
6.60464149673699 5.57685141087024 39.75
6.51425706537291 5.30377996959697 39.875
7.32623984825575 4.25617261367319 40
7.17940174491223 4.69223254772589 40.125
6.86064301554787 4.42015223529474 40.25
6.85523752982031 4.86147990362193 40.375
6.36577716036633 4.7069010345681 40.5
5.66772638855099 3.82503433894756 40.625
4.83321995245506 4.08525800344116 40.75
5.03077263116379 3.90092915904555 40.875
5.36361460138044 4.12928994327513 41
5.22887026876639 3.96012374559231 41.125
4.36442631146915 3.98202491682648 41.25
4.41041581311741 3.83803647477006 41.375
4.41340636725999 4.08181348168712 41.5
4.43620021887136 3.72598586329552 41.625
4.91010183896376 4.00140238142695 41.75
4.43674282187282 3.53512353324505 41.875
4.57030771981868 3.90461590010578 42
4.86909504020279 4.38685210530132 42.125
4.64710379233652 4.28637583560384 42.25
4.56168864856423 4.46355405646394 42.375
3.72011859149778 4.88147296241211 42.5
4.29115136185764 5.14585921844061 42.625
5.71135793322943 5.6232766870257 42.75
5.4522094636186 5.96626162295031 42.875
5.51542663140038 5.65899870340993 43
5.0273640687461 5.38250470898129 43.125
6.471272376626 5.62839720565763 43.25
6.81891987261101 5.10357791605654 43.375
6.16458783422762 4.54018157613529 43.5
5.4204179180422 4.54598699189978 43.625
4.90843557643095 5.10532030041327 43.75
4.99726238350911 5.00452038079798 43.875
5.48631937221057 5.35183391020538 44
6.95802486211693 4.92092690302871 44.125
6.46702047542916 4.77245989331098 44.25
6.05029107584496 4.73920367967641 44.375
6.14344201811971 5.45943036071402 44.5
6.24786327640849 4.87002757767718 44.625
6.23525473695037 4.19913676223838 44.75
6.69246840359184 4.55886298486241 44.875
6.43119596477851 4.94558444525349 45
6.3230136533033 5.69974000587792 45.125
6.43943583272001 5.4919208096553 45.25
6.5428536147739 4.99643131178956 45.375
6.24808306758703 5.2045673793794 45.5
6.41668591924941 5.05729605583357 45.625
6.59536269199155 5.28918961282088 45.75
5.68077085475994 4.88993319555512 45.875
5.98511577895093 4.76807519838499 46
5.86892344588026 4.99472001503654 46.125
5.96770138838478 5.10471860091618 46.25
6.46179341156101 5.76002547237212 46.375
6.01738509802945 4.85993189249334 46.5
5.60213480228798 5.1913310914333 46.625
6.42544576866911 5.15405545351781 46.75
5.46532555631369 4.88677448865923 46.875
4.90904618506985 3.98986310644056 47
5.53831601448142 4.38151340834307 47.125
4.89061433340664 4.09401815247765 47.25
5.42046149851292 3.86615004579994 47.375
5.20707639451171 3.55318558126935 47.5
4.47411253576231 3.91475303956468 47.625
5.01804074977287 4.36200079094902 47.75
4.52821222967142 4.25415336723125 47.875
4.74836731507804 4.05864157612016 48
4.13063985585697 4.29353639914785 48.125
3.96292381106348 4.4234518708508 48.25
3.16207787008745 4.82397567906103 48.375
3.50975299638939 5.15694425554502 48.5
3.15143629679321 4.91735849762159 48.625
3.43198568519118 5.38080606925004 48.75
4.17155782566827 4.97278786016364 48.875
4.09660558371432 5.72754488017901 49
4.39845881345304 5.2764213615697 49.125
4.00267380244799 4.32365644321641 49.25
4.30294602467119 4.41602760072057 49.375
5.11130103384631 4.40921604201271 49.5
4.55424273459571 4.80652154609178 49.625
4.41731676027991 5.06422271476189 49.75
4.51494650398625 5.00986496567266 49.875
4.65931927977095 4.66325797438847 50
4.91777214781358 4.77199344081969 50.125
5.27275764175817 5.31754706153428 50.25
5.1894542636031 4.82017270059718 50.375
4.23724895174219 5.19910461147031 50.5
3.87121600228178 4.82187314165305 50.625
3.89113084722994 4.68591276764769 50.75
3.32438450203418 5.35071263077427 50.875
4.0186919215959 5.49450447508775 51
4.61520819670202 5.61628803789792 51.125
4.10142335067749 5.72004785166945 51.25
4.43562242965086 6.29719916989364 51.375
4.59458915195427 6.56662731649694 51.5
4.66730944527587 6.36576112348749 51.625
4.92272221801161 6.46996501600088 51.75
5.37120690026537 5.85282074825829 51.875
5.96412019587106 7.02057721185722 52
5.62093214852097 7.14647230169837 52.125
5.26568494080337 6.8943683601294 52.25
5.78808770218209 6.72519138053895 52.375
5.46831559278709 6.5284935381835 52.5
5.76240659132671 5.86436443932478 52.625
6.47255315826917 5.98693933056775 52.75
6.12080009654047 6.93296568176158 52.875
6.39786103380155 6.82905151136029 53
6.56796115253199 6.58015649669124 53.125
6.61900916670107 6.89395432653511 53.25
6.78890568643152 5.98324669704065 53.375
7.45068976807144 6.3644506343357 53.5
6.7459677116751 6.62762460821058 53.625
7.20058239435043 7.22950889256014 53.75
5.94874347623257 6.84873167602136 53.875
6.28468269614538 6.97212553045908 54
6.23890623673635 6.97035296131704 54.125
5.76735847153822 6.36416637395846 54.25
5.95646964843253 6.12250450879475 54.375
6.13227875345523 6.21806573928041 54.5
6.34553970988762 7.08738568281906 54.625
6.4483571769869 6.86391077190761 54.75
5.19296684292222 5.93626162168688 54.875
5.01253367404362 6.3314199703057 55
4.98740283403944 6.2937744641822 55.125
4.63162022858357 5.97568342491931 55.25
4.55662689389216 6.23606853638842 55.375
5.58650658686771 5.73245778509939 55.5
5.76216543430636 5.98602175243292 55.625
6.1678614467041 5.83579520312917 55.75
5.76826937416922 5.78140753116139 55.875
6.11362039456415 5.23397006040797 56
5.40050636565338 4.70499013516643 56.125
5.31154288478457 5.56267182749694 56.25
6.15338362945215 4.97878929647621 56.375
5.3586930513857 5.45351968111945 56.5
5.80317539373719 5.58073663394489 56.625
5.45713978615048 5.73428352602809 56.75
5.71547960263779 5.45639466800395 56.875
6.34798152651786 5.32222045447886 57
6.75240880757505 5.36008203300622 57.125
7.10731562653473 5.21176859968188 57.25
6.55875969659258 5.26120603764783 57.375
6.30836431575803 5.03214390921855 57.5
6.53941424088994 5.44472519802707 57.625
6.14023482025666 4.83466241505393 57.75
6.06990464814296 5.12600027198323 57.875
5.67570542089571 5.44189413767908 58
6.02386553486575 5.50103348446596 58.125
6.59636162862583 5.17701463709286 58.25
6.87153406037969 5.25181774696572 58.375
6.77685392541744 5.45277517261303 58.5
6.00099238122282 5.70256539425123 58.625
6.69056658534665 5.16017122405634 58.75
5.75937069626846 4.74460513263141 58.875
5.7845099404472 4.85086704256921 59
5.53766925955765 4.8900883540739 59.125
5.69050194168377 4.5649364192072 59.25
5.25472964413311 4.52301111143352 59.375
5.29711323040662 4.66752541319431 59.5
4.75860276880486 4.85130726446509 59.625
4.46387073768116 4.44143548159434 59.75
4.42940802515337 4.95676577090269 59.875
4.09876856882513 4.55562002691047 60
3.4018511035913 4.19384960980161 60.125
3.77026096972281 4.4307759858664 60.25
3.75098936349847 4.3302185248019 60.375
3.98298114206385 5.25315451322091 60.5
4.06746148914371 5.12799781669891 60.625
3.57305769756935 4.55010934881515 60.75
3.89461445708236 5.46391996893762 60.875
4.3568477852241 5.56059162841877 61
3.98700799104966 5.20302762886528 61.125
4.28283451124186 5.4595903300784 61.25
4.99846228286446 5.72252262419413 61.375
4.91387290766533 5.46906308721682 61.5
4.63301855713779 5.51368823695817 61.625
4.88062635437001 5.35447194239472 61.75
5.10439142444921 5.68272943007819 61.875
5.24937842656952 5.89815835284197 62
4.83749773989361 4.66460651192032 62.125
4.39695422748026 4.99807987799429 62.25
4.95736198906577 4.9235587562034 62.375
4.5515216669571 4.57156011769339 62.5
4.22927526090731 4.58062920894498 62.625
3.5130748536293 4.30790480374457 62.75
3.56657050508244 4.89301750364246 62.875
3.62775416936378 4.32402121732392 63
3.87605831424143 4.64869707919774 63.125
3.91083327965771 4.38435286810024 63.25
3.73145380785207 4.55525136563956 63.375
4.07873587741115 4.09812588910504 63.5
3.86492873355559 3.99332839363062 63.625
3.69290638237412 4.110387846077 63.75
3.40710937822758 4.44032655581558 63.875
3.53992111690364 4.51615530040968 64
4.38393244290024 4.58709590460247 64.125
5.00471310735579 4.76645320222713 64.25
5.07263810241801 5.04518368268414 64.375
4.33788446888828 4.41786491578746 64.5
4.58120864681359 5.02429157568708 64.625
4.12894927387647 5.04151723024982 64.75
4.41303607775001 4.62113709065002 64.875
5.50355378517573 6.01532218533468 65
5.19195383909597 5.67447410921001 65.125
4.99895357257136 5.08759837599797 65.25
5.01331409150347 6.05662283004729 65.375
5.22884121260492 6.86218362642379 65.5
4.49777781385479 6.34728349555242 65.625
5.60866175174176 5.79643558702603 65.75
5.90094689500833 5.77631739254917 65.875
6.05547492753171 4.98218080941199 66
6.41133160639898 5.23039827800835 66.125
6.48041076492307 5.2092908847036 66.25
6.42725916006807 5.45672563570072 66.375
5.88769566426236 6.28014908650646 66.5
6.56077854793152 6.11751634729547 66.625
7.69821212268077 6.05057099444569 66.75
6.65886024215567 5.51045514655509 66.875
6.70720819710992 5.54269080059827 67
5.32022674825028 5.41374028106847 67.125
4.91509090425676 4.85789854310384 67.25
5.0224473275116 5.16532789239746 67.375
5.39160218212223 4.99088636901208 67.5
5.84067832728344 4.83163853578507 67.625
5.62194381919294 4.29919383679068 67.75
6.12108826117892 4.48672228693156 67.875
5.51980406048406 4.94048144092175 68
5.50177861386054 4.85892721690445 68.125
5.2539057498972 4.14353350170321 68.25
5.68700213985839 4.8119288214609 68.375
5.29358236578109 4.8667430170029 68.5
5.0774221927834 5.54170682547073 68.625
5.57261313965626 5.49309761694811 68.75
5.68174574371632 5.00540258786211 68.875
4.93388356011622 4.80133472272862 69
5.31373500359628 5.2947445556391 69.125
4.35027883238936 5.47399629787607 69.25
3.82685515326727 5.08273448675673 69.375
3.89779870993557 5.58801773649092 69.5
4.46150645498391 5.65037750179485 69.625
5.03311763446933 5.24812514527351 69.75
5.29604676479978 4.8045339774765 69.875
5.62855496740913 4.60287324261355 70
6.16773702657724 5.03217490652715 70.125
5.63892753414701 5.1935406284447 70.25
4.79998370309492 4.90232637866702 70.375
5.1514452019135 4.9402444187982 70.5
5.39689190659948 4.55575221921226 70.625
4.8978664852144 5.14540398639844 70.75
5.07448709900543 4.77711637046746 70.875
4.71773305642034 4.17008828068075 71
4.31979480849576 3.89372829389683 71.125
4.66851164055942 3.98689310308517 71.25
4.69641662696014 4.22354476895122 71.375
4.61634431963012 3.95184066169554 71.5
4.65499283864059 3.96818793808709 71.625
4.71068658106012 4.02471023558855 71.75
4.83404546316454 4.72478874883215 71.875
4.7889442564636 4.45566096502342 72
5.75630433457879 5.33018466587993 72.125
6.19866491944133 4.42010982386395 72.25
5.98495835985822 4.87754303673095 72.375
5.85928147272088 5.73019129667873 72.5
5.14114888208372 5.53239274763358 72.625
5.03424752849367 4.54007101187844 72.75
4.44757367899747 4.18991460629807 72.875
4.31716331797794 4.69914741677169 73
4.32150171401454 4.25468697068291 73.125
4.1001299741094 3.94247680627368 73.25
4.07747214184114 3.9312342028595 73.375
4.03827744117289 3.98008477310689 73.5
3.9289548465917 3.89880759339895 73.625
4.20838879744783 3.83536304527762 73.75
4.25556165719443 4.0080892805801 73.875
3.34503713349299 3.73405164295646 74
3.87052103702625 3.89082831876388 74.125
3.8087628986544 3.97769318427605 74.25
3.25804781335275 4.01739965704401 74.375
3.20407766099611 4.4966411134934 74.5
4.03196261027816 4.76147396557542 74.625
3.78024369749128 4.73902353277042 74.75
3.92573554544115 5.13509138809485 74.875
3.96804973642431 5.17880277633008 75
4.76433805025195 6.06110499717563 75.125
4.49066498540535 6.25491026393364 75.25
5.11844603947734 6.15499733131409 75.375
5.49017857448022 5.69214861893668 75.5
5.39922132628574 6.04182844398661 75.625
6.12958978237362 5.59499145152118 75.75
7.1135093281813 5.57589848349492 75.875
7.48115888159314 5.78183888919877 76
8.0862857897318 5.92418253217217 76.125
8.50502272711618 5.5346756608486 76.25
7.87921691505148 5.06873346495985 76.375
7.05476558155143 5.37724673962018 76.5
5.91510031947296 5.0734965532974 76.625
5.86352864170679 4.94459338875747 76.75
6.08020911146278 4.91531705618028 76.875
5.99813592356238 4.6939104847516 77
5.76947786048511 4.86740868381237 77.125
5.42862177786885 5.33977872229604 77.25
5.65444062129132 5.15901005662864 77.375
6.03655020657542 5.04158217598408 77.5
5.06440342490907 4.99220184714916 77.625
5.00283655726877 4.77825438820113 77.75
5.25680374217513 4.81073010356183 77.875
4.93531497434415 4.666334143102 78
4.08933357503946 4.89924772088119 78.125
5.09476546210424 5.04152884973403 78.25
4.07929633793131 4.68699509818832 78.375
4.69228668869309 4.32217606193356 78.5
4.31446714075989 3.95878808970966 78.625
4.92246106275174 3.88120469187445 78.75
5.20819145934183 4.35611081265896 78.875
5.15026817539172 5.05927631197828 79
5.4091322073546 4.28369178101142 79.125
5.11021515843328 4.30713735130407 79.25
4.37350446763463 4.43196357673173 79.375
4.67937146118746 4.22280662396071 79.5
5.43122537777441 4.25525102835682 79.625
4.98780980855735 4.48813248120556 79.75
5.0290693123664 4.6273383467206 79.875
4.85011704543726 4.87706944644866 80
4.40631834362646 4.49449724560322 80.125
4.51462072997474 5.42849169098084 80.25
5.05824331161041 5.46974238624899 80.375
6.43798303360199 5.15317905938305 80.5
5.61255267762114 4.63030345025667 80.625
5.3511028327695 4.36186826164632 80.75
4.89657038597633 4.24847831609799 80.875
5.00606862564185 4.44848103249348 81
4.7048795694375 4.96065077213218 81.125
4.67508047900387 4.79671534185968 81.25
4.34549894371144 5.41757354192372 81.375
4.89252883712035 5.30992970675421 81.5
4.67097813319957 4.75801675221639 81.625
5.09753926967677 5.17407296965404 81.75
5.17480442461033 5.21833904541903 81.875
4.39749073551907 5.30581961007718 82
4.54937415233019 5.77361829265578 82.125
4.29439108383411 5.50773323075278 82.25
4.37130900341641 5.50347244981089 82.375
5.03921318121444 5.84823477602473 82.5
4.84902790899255 5.27641191203893 82.625
3.95866759474849 4.62995278969577 82.75
4.69877566266002 5.10875221355629 82.875
4.99867680274426 4.90497654160945 83
4.72856815901373 5.14655606319049 83.125
4.40996698415945 5.06480533092324 83.25
5.29323337413264 5.38000671960331 83.375
4.9273167827455 5.38702264378461 83.5
4.03973536965369 6.03779413864275 83.625
3.99176629429792 6.05470023947133 83.75
4.04922980837711 6.2256021581412 83.875
4.41610249604354 6.42190882114001 84
4.47357967013349 6.27084780150316 84.125
4.44477453188576 6.24771612239899 84.25
4.33051944018999 5.88706887323386 84.375
4.78416601722583 6.16751933582225 84.5
4.63811237778756 5.82397935804627 84.625
5.05596489462283 5.06103733546138 84.75
5.71436348744282 5.03162908638267 84.875
5.46559848841038 5.1495229527243 85
5.53933111062806 5.44009650757703 85.125
5.42911405718005 5.54614579503577 85.25
5.5929396250688 5.4790255224174 85.375
5.62335182086712 6.06273964547 85.5
4.6718763371818 5.97604544846728 85.625
5.1341366830347 6.11158151836393 85.75
5.14805085937113 6.18526204950275 85.875
5.09657093756741 6.55256906640795 86
5.45070701027589 5.83423933142509 86.125
6.13509564929614 6.43073422767168 86.25
7.13453823394905 6.31187094174799 86.375
7.21976906771532 6.27267217532766 86.5
7.62011553080163 6.47415718942745 86.625
7.46067476519242 6.57146217754484 86.75
7.17852189375319 6.89207306206028 86.875
7.10831410498958 6.6604120072402 87
6.31192896133944 6.91314744554011 87.125
6.9326237922264 7.01563867453106 87.25
7.10313408775402 7.05491995855603 87.375
6.17153095980811 6.82720491275316 87.5
5.84603955765451 7.56950538184823 87.625
5.71269317061701 7.40542797164793 87.75
6.11557260399305 7.17183184709498 87.875
7.15170225604372 6.81961519556071 88
8.28193877433975 6.80632795378311 88.125
7.33149384566716 6.49636792422607 88.25
7.13437423297305 5.71783500190605 88.375
